Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BHARTIARTL,COALINDIA,DRREDDY,HDFC,HDFCBANK,HEROMOTOCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,KOTAKBANK,LT,M&M,MARUTI,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TATAMOTORS,TATAMTRDVR,TATASTEEL,TCS,WIPRO,YESBANK
2010-12-22,143.992676,210.360138,185.738205,1225.317017,332.280212,199.711197,1590.412842,622.851318,401.563629,1555.353882,257.68338,121.727669,239.99762,571.272949,93.918427,224.767548,742.890503,319.687531,1336.075195,157.195084,84.238701,459.214996,131.631485,206.516052,236.241287,130.256287,536.61377,1023.768616,191.717712,42.113827
2010-12-23,139.944687,212.468262,186.369049,1224.216675,331.747803,198.378082,1594.774292,625.34967,403.212646,1539.489746,256.146088,121.651901,238.56105,575.655762,93.637268,222.442184,734.766235,317.134399,1329.723389,156.772827,83.808052,459.692871,131.832886,216.749756,233.334488,129.920044,527.954468,1014.865417,192.158478,42.373409
2010-12-24,138.980881,206.97937,187.205444,1223.624268,337.362457,198.346344,1594.821777,623.609619,408.30719,1545.939575,259.39624,120.425522,239.90184,576.682861,95.320892,222.838013,742.92804,321.037903,1329.866577,156.020065,84.152573,459.692871,132.108597,226.074921,225.948135,127.409836,537.371765,1015.621948,193.120193,42.059177
2010-12-27,138.739899,206.97937,186.546249,1231.496582,330.682953,194.886642,1605.962402,623.609619,407.643921,1545.939575,260.186859,120.96357,240.763748,576.682861,95.152519,220.933197,740.28949,320.046204,1332.111206,156.682404,83.334312,460.301025,131.962372,228.920273,224.996109,125.697281,529.630554,1015.621948,194.362366,41.792763
2010-12-28,135.800339,201.741425,182.711548,1240.808228,331.263794,192.56955,1605.393311,624.546509,415.870667,1550.266113,258.517822,119.849648,240.476471,578.968689,96.050743,222.293777,740.28949,322.367218,1335.263428,155.651962,82.731377,454.914032,130.773102,231.143951,219.304901,122.264336,530.548645,1019.272339,196.906876,41.813259
2010-12-29,136.378601,202.01387,185.780746,1253.463501,342.686707,197.013229,1605.393311,639.803284,415.870667,1566.53125,267.521576,121.420479,242.248199,581.990051,97.81855,222.293777,742.39679,326.376251,1352.648071,156.978149,82.386841,455.413727,130.773102,229.757141,220.109192,120.770737,533.022034,1028.042236,195.604568,41.970371
2010-12-30,136.474976,202.01387,188.452972,1250.246826,345.155182,195.96582,1597.286865,639.803284,424.226379,1566.53125,271.518433,121.420479,251.298416,581.990051,98.014679,220.661087,748.717896,327.346832,1353.459839,155.977432,82.386841,455.413727,131.84967,229.757141,224.235535,120.848923,535.337219,1039.7948,196.065384,42.195797
2010-12-31,138.450821,206.136795,191.309494,1304.888672,346.946045,199.64772,1576.33313,649.483826,432.34256,1591.329224,274.329254,123.180138,254.21933,589.779602,97.930504,223.852249,751.337769,328.127563,1356.946411,155.875427,84.583244,459.736298,134.801239,231.765625,225.982224,122.944664,541.84137,1037.301636,196.446075,42.72179
2011-01-03,139.511002,206.140411,193.875381,1249.99292,347.865723,201.488647,1585.150635,649.483826,432.34256,1590.648193,275.032013,123.067093,253.596832,591.131958,97.846329,225.48494,751.565002,332.136566,1363.68042,155.700455,84.36792,459.736298,135.271179,232.937256,226.008469,123.28875,561.353516,1032.405151,193.500854,43.111176
2011-01-04,142.884338,203.483826,191.011826,1210.968994,343.945129,202.853516,1606.294312,649.216125,431.771423,1582.595825,282.015442,118.816208,244.833954,593.717041,99.586349,227.513443,748.357422,332.136566,1365.208618,155.700455,84.798584,467.686371,131.087204,234.252365,224.978622,122.334709,554.250671,1018.337891,194.081894,41.847412
2011-01-05,151.847702,205.642075,185.830368,1166.315796,338.717712,196.34668,1622.033447,631.372131,431.771423,1582.595825,286.056152,115.157837,238.417419,593.717041,100.961029,221.601135,732.887085,325.384491,1351.692749,152.573074,84.497124,467.686371,129.346451,233.511093,221.848007,121.943733,543.477173,1018.337891,194.462601,39.907375
2011-01-06,151.847702,204.089706,185.341263,1124.286621,341.960632,196.34668,1627.295532,630.435059,428.722076,1511.366333,281.137085,113.323044,234.012039,595.06134,100.961029,220.24054,712.784119,324.899231,1311.335938,147.740616,85.229248,470.922852,129.346451,238.962723,217.808228,119.394424,545.711121,1045.448486,194.442535,38.657284
2011-01-07,142.257843,198.916321,181.492371,1114.848145,327.875641,196.124542,1591.124023,610.226624,417.943512,1501.150513,274.28537,112.779091,221.609924,576.340454,96.808365,214.996109,701.47113,311.690552,1283.396606,147.740616,84.10952,462.625244,124.67334,235.352234,205.77626,113.912666,527.435852,1016.423218,191.337021,36.997318
2011-01-10,135.944901,191.778198,178.082977,1069.433228,328.020874,193.553543,1569.316772,583.14801,397.040314,1445.905518,270.771759,109.152657,213.948395,581.50177,95.686234,204.556763,676.69928,307.723755,1268.113159,141.431656,82.81752,447.9198,122.177338,227.43782,203.830215,113.67025,519.296021,1004.759583,186.02771,35.706242
2011-01-11,134.306442,193.018677,183.959045,1106.002197,328.35968,196.219727,1588.232056,589.482544,395.492615,1472.145752,271.430542,110.110313,223.573181,569.962891,95.349503,206.684235,677.857544,310.382385,1264.388184,143.221252,82.774429,440.643066,125.246414,228.585526,200.72496,112.684944,516.821716,978.850525,187.670609,37.14077
2011-01-12,135.125656,195.506775,186.128036,1089.199097,337.362457,195.96582,1581.642578,607.906921,406.464722,1500.469482,267.91687,115.028236,232.527634,577.786682,97.285675,209.801178,668.138428,316.944427,1259.421143,143.04631,83.764984,440.643066,127.785576,232.506866,210.429733,118.5186,518.178589,1010.992432,187.329987,37.598461
2011-01-13,135.993103,194.632019,179.925903,1089.199097,334.990723,195.96582,1556.469238,595.951233,394.691101,1466.657349,265.632965,110.562508,224.052002,549.94165,97.172874,201.316132,663.88623,316.944427,1254.263184,144.534454,83.205116,441.055756,122.793556,230.857025,213.760559,118.495148,508.721893,1000.931274,182.321182,36.546471
2011-01-14,134.16185,195.571335,170.307266,1055.508179,331.747803,196.886292,1562.537476,572.397034,378.265289,1457.363037,265.808685,108.749001,218.976273,548.169373,95.545654,196.937531,648.947144,311.880493,1218.156738,142.057816,83.894188,434.930267,119.993042,227.509537,203.891434,112.935188,496.151855,996.034363,185.54686,35.583279
2011-01-17,132.137863,190.985901,174.021484,1072.650024,336.491211,198.155899,1554.525879,590.419678,382.374054,1435.689697,264.974243,107.688972,217.396088,559.468506,96.387466,199.4608,638.241272,311.184174,1216.62854,141.070068,84.152573,433.474915,120.673981,222.655685,204.167679,113.490395,497.110016,1013.351563,186.789063,35.583279
2011-01-18,134.451004,190.670395,181.343536,1095.801758,333.490265,197.552872,1587.378784,586.672485,388.537201,1433.205933,265.193787,108.797523,226.733597,568.062683,98.828712,200.202927,639.114319,315.024384,1221.261353,141.19664,84.755524,432.084717,122.587357,230.976593,207.394424,113.552948,504.731506,1068.909668,191.998245,35.105103
2011-01-19,134.451004,191.83197,181.598724,1117.26062,333.054626,196.473663,1575.858765,582.568237,382.797729,1412.293701,263.34903,110.142876,224.052002,556.73822,98.51976,204.358887,639.114319,316.965546,1215.29126,139.49736,84.195656,426.393738,120.30233,231.837372,206.477386,112.841339,510.59729,1062.677124,190.375366,36.867531
2011-01-20,134.451004,191.570297,182.272079,1097.748657,329.424469,200.40947,1585.529907,591.311829,390.241516,1419.945435,263.217377,113.080925,230.564331,563.089661,96.387466,207.451111,630.876343,320.890198,1207.315308,136.683075,84.88472,421.289154,120.30233,233.080719,206.848938,113.873581,506.726776,1078.970459,191.53743,37.311554
2011-01-21,134.691971,190.799423,182.080719,1110.234741,325.842712,199.298538,1566.092896,582.434326,386.6763,1406.965576,261.416656,114.700333,222.807053,556.18219,94.815804,204.779434,630.876343,325.384491,1197.763428,133.176056,84.927773,428.565887,124.582245,231.980835,205.551559,114.702492,502.456512,1079.637939,182.741898,36.935841
2011-01-24,137.101486,188.028107,187.425171,1105.705933,323.180634,199.298538,1550.875366,597.155823,395.815063,1402.278198,261.680145,116.642868,228.505295,561.223511,94.815804,205.373138,631.179565,332.621887,1233.201172,137.231155,84.88472,421.853912,129.14505,231.789566,205.517487,114.78849,517.819275,1073.583862,178.053665,38.800735
2011-01-25,135.029297,186.425537,184.022873,1096.224976,326.084747,196.886292,1501.95105,598.583191,384.529724,1424.993408,247.405884,111.735619,221.753601,557.097717,94.815804,200.994537,633.855835,325.152435,1230.478638,136.466187,84.755524,416.423553,128.480896,227.294357,201.590454,112.747482,522.807251,1061.074463,178.794952,37.967339
2011-01-27,133.1017,186.450623,184.136276,1089.53772,315.242676,195.521439,1471.895142,594.479004,378.108643,1381.366089,238.050735,109.437943,212.368179,547.014038,94.170959,194.117432,626.338806,309.327362,1215.386841,134.314941,85.143112,409.668121,127.253281,220.599365,206.598007,111.379013,518.976868,1069.457764,177.521317,36.232235
2011-01-28,134.113663,184.675964,177.67189,1062.11084,316.646362,193.077393,1484.97937,577.661011,379.251007,1328.003906,239.324417,109.448601,206.574158,543.299011,94.451294,188.328796,609.729736,294.071991,1178.277588,136.858047,82.946701,397.286835,125.570091,214.693451,198.199326,106.679237,507.484772,1054.65271,176.955292,35.255386
2011-01-31,135.029297,184.224228,176.743332,1056.989624,308.369598,192.982162,1540.20874,561.868713,376.395111,1306.410767,238.18248,109.766426,214.139938,533.506531,91.448547,190.233627,623.055298,300.48642,1196.665039,141.913208,83.118973,399.350403,126.649048,210.700378,198.640808,109.431862,508.960632,1032.000122,177.278732,35.924835
2011-02-01,133.969101,178.344559,176.041611,1054.957764,308.369598,195.489716,1524.469482,563.87616,375.888428,1288.182861,236.030426,106.903526,209.112061,528.353516,89.400429,186.151886,600.257507,297.53244,1185.298218,141.74472,82.429909,389.097839,124.476753,206.683395,184.896225,102.597252,503.534576,1025.935303,173.437592,36.136604
2011-02-02,131.800537,178.319458,173.617432,1030.705566,312.919464,197.806763,1530.537842,551.385254,371.825714,1220.318359,241.081284,108.550125,213.661072,528.258972,89.147881,184.197586,596.385437,295.907684,1161.370483,142.545929,82.257645,400.284424,123.402557,208.572327,192.170654,105.834709,499.344055,1051.397705,176.955292,36.116108
2011-02-03,133.342636,177.566559,177.997925,1025.499512,328.94046,201.329971,1517.453247,557.586304,379.720825,1254.330566,244.243561,110.858452,214.52298,533.429993,89.596558,187.0177,618.556213,297.869995,1164.236206,143.895935,84.755524,409.885345,127.200539,209.696136,200.007217,109.494415,508.801514,1056.65979,178.714111,36.942673
2011-02-04,130.017471,177.864136,173.007874,1038.493286,321.196167,195.521439,1497.921387,539.429565,372.065277,1229.812866,239.412262,107.23735,210.165482,521.531555,85.808418,178.408936,596.859497,282.044922,1130.183716,143.449753,83.851097,399.459045,126.919991,199.964508,198.874222,109.220726,507.444611,1023.929199,176.187042,35.856529
2011-02-07,129.535583,179.746353,174.191589,1030.790039,323.325806,194.156586,1480.523193,528.2771,375.704193,1263.665283,240.5103,105.49369,212.320313,528.841736,88.053513,178.309982,585.584106,282.129333,1140.069946,143.877823,84.281769,403.7164,127.687248,196.760483,198.234283,108.743706,510.55719,1009.614929,172.568253,35.467152
2011-02-08,126.885124,177.312042,168.910904,1048.228149,322.599792,191.490387,1460.090576,527.206604,369.255432,1212.38623,239.939346,102.351402,209.255707,530.133911,87.6604,167.722198,571.87915,265.291473,1125.789795,143.872055,82.429909,397.721313,126.536346,190.376358,192.559677,104.255089,494.436401,1006.404419,172.143738,33.930149
2011-02-09,123.993698,177.459,164.367401,1021.139893,321.728577,189.966873,1438.188721,543.846191,372.535095,1153.495239,241.959656,103.056335,200.492813,535.338379,86.285713,176.380447,564.703796,276.073608,1106.160645,132.471054,82.472969,396.13559,124.244156,196.18663,186.375412,102.174988,477.677368,979.247375,171.17334,32.345329
2011-02-10,124.427422,178.072098,165.274673,1026.557495,312.7258,189.459,1410.645264,532.916809,372.05603,1163.510742,238.665619,103.47065,206.62204,523.1922,87.323677,179.744781,568.215515,276.158051,1107.78418,131.988739,82.128433,390.879028,119.724487,199.462402,190.795502,105.044891,478.675018,972.692322,169.030365,33.048939
2011-02-11,132.90892,179.208603,173.234665,1062.872803,309.337646,192.95047,1417.519287,553.660339,379.702423,1179.73584,236.2061,107.786011,203.126465,520.546692,87.127533,186.844528,590.89978,282.06604,1131.234375,133.796463,83.340675,395.59259,123.944443,200.371002,198.017471,109.314552,474.883972,971.577576,170.526382,35.105103
2011-02-14,138.03566,186.196075,180.223602,1096.055664,316.839935,191.966492,1463.030029,571.86145,388.34375,1224.484741,240.07106,111.079216,210.45282,531.495422,88.502213,197.308609,630.496277,286.876831,1165.812256,134.784912,85.158997,397.591003,129.05394,204.985733,209.10704,113.787552,494.156647,993.115601,171.517029,36.778725
2011-02-15,137.213455,185.787369,180.840271,1119.715576,318.243652,192.95047,1462.366089,576.278076,389.00705,1214.549438,239.324417,113.323044,214.379333,530.887146,88.109917,203.913605,616.90509,281.686218,1181.477295,136.303436,85.24559,409.125061,130.837845,201.949097,214.140823,113.818825,492.042511,978.177246,171.557465,37.77607
2011-02-16,139.051346,183.991196,183.703903,1127.0802,317.662781,191.014282,1434.870239,561.690247,386.335419,1197.403076,241.871872,113.333679,214.714523,530.878418,87.941566,202.256165,626.225281,277.318542,1175.220947,134.688766,85.375465,410.10257,132.015106,199.988434,214.244873,112.207924,511.595001,979.515198,176.753128,37.77607
2011-02-17,142.678757,185.636795,186.688004,1145.322388,327.633636,193.490051,1448.238892,579.356079,402.365143,1200.60791,240.5103,113.850372,219.790314,532.633362,88.867554,204.309418,643.043518,282.424713,1174.409058,133.868744,85.202309,414.229645,133.281113,202.522949,216.38147,111.574516,522.647339,989.235901,174.387772,38.582142
2011-02-18,139.535019,186.16745,183.292786,1130.254395,321.534912,193.682709,1457.578247,573.958191,400.31076,1172.724976,245.297684,110.37429,217.013,530.09967,87.295883,202.231445,622.523987,274.828705,1173.740601,129.313278,84.552902,407.213593,132.127808,203.718475,207.930344,106.468109,509.120667,972.469543,174.852722,38.800735
2011-02-21,138.85788,184.711853,185.475937,1132.793945,321.3414,193.650589,1455.776733,577.928772,405.479004,1153.255127,246.176071,111.697731,219.694534,541.193359,88.867554,204.680481,627.478394,274.807617,1158.314087,133.170258,85.505371,415.532928,133.863724,205.559601,201.010834,103.903183,508.721893,1013.717163,182.04985,38.609467
2011-02-22,135.762527,180.24469,179.287949,1126.487549,320.566925,193.297409,1471.705444,572.174011,394.958313,1114.55542,245.473373,110.605713,224.00415,538.128845,87.941566,202.355133,610.868286,269.975647,1130.708862,131.337936,85.24559,427.936005,130.773102,199.558014,196.755112,100.313843,497.868103,1014.163513,179.542969,37.543808
2011-02-23,139.341568,177.878464,177.891602,1106.002197,317.372345,192.687302,1492.991577,577.571716,389.587463,1175.289063,245.692963,108.490944,221.035324,527.66864,87.211708,201.95932,608.305725,269.975647,1140.308594,130.735626,86.241348,432.845001,125.749916,199.271118,197.992142,98.734222,494.635803,1005.601563,176.409409,36.601116
2011-02-24,140.792511,173.708893,168.917999,1083.06189,314.952271,191.820343,1423.113281,556.024902,381.167145,1194.198242,246.132202,102.604736,213.038589,517.944458,85.079407,197.679672,578.237854,259.91095,1120.775024,127.650162,84.68277,419.594879,121.369308,195.254105,183.070847,91.727585,480.550446,994.49823,172.12352,34.845524
2011-02-25,142.968994,172.895081,174.468033,1087.33667,318.67926,187.453522,1449.471558,559.058472,377.039948,1202.130249,245.517288,106.247154,207.005112,515.008118,87.632614,199.609222,574.441772,251.13327,1118.291504,126.758598,85.938293,419.638336,123.908493,200.251419,191.175781,95.387306,485.218384,991.019775,175.095337,34.954815
2011-02-28,133.876221,172.482788,173.504028,1073.623291,320.518524,210.732681,1466.822754,561.645691,377.657257,1173.766602,247.801163,104.492813,210.261292,514.118652,94.844414,200.54924,580.117249,259.151306,1152.630615,130.4702,85.375465,419.203888,126.21508,202.57077,187.14473,93.971893,483.582611,992.580139,177.258499,35.036789
2011-03-01,134.456604,180.857742,182.61232,1129.958252,327.052795,217.347214,1499.154175,580.739136,393.613312,1195.920654,251.885803,110.406265,223.42955,528.661682,97.369865,205.348404,611.571411,280.821136,1234.968018,131.964859,86.111465,429.630249,129.806808,213.474014,197.282242,100.884689,506.207428,1003.059875,179.300415,37.14077
2011-03-03,131.603012,182.015778,184.951416,1143.375366,320.131348,211.214294,1495.835815,598.360229,404.069427,1203.57251,253.730453,109.507797,222.663391,517.995972,97.033127,205.447342,630.971191,284.007233,1268.734253,129.964066,85.808418,425.046967,128.996399,205.703064,203.354645,104.278542,497.50882,1025.890869,179.62384,37.318386
2011-03-04,128.749435,179.402161,188.304138,1166.188843,316.307465,208.677673,1487.776489,608.085144,408.74939,1229.452026,251.973633,109.373428,228.744736,524.364563,96.808365,207.352158,611.532898,285.378723,1254.884033,129.482483,85.678535,426.502289,129.485504,206.802979,202.368515,103.324516,492.880127,1011.799622,178.552383,37.598461
2011-03-07,127.588661,179.455963,182.066513,1152.559937,313.597076,218.952652,1526.034058,593.720825,401.176727,1225.806763,247.230194,108.442413,231.234711,520.050354,96.836143,205.323685,595.113525,278.647827,1208.031738,127.216278,84.855942,424.069519,125.773888,199.055908,195.007523,100.29039,481.1091,988.834961,180.412277,36.956333
2011-03-08,128.555969,179.520508,186.170593,1173.891846,323.519409,216.608658,1522.383789,602.241272,406.464722,1216.392212,247.230194,109.857574,237.890671,533.223694,96.499435,209.306442,596.08136,280.58902,1200.198975,130.904053,84.769371,427.653564,126.816879,202.690323,200.682129,102.440849,490.445984,997.84259,181.645508,37.475502
2011-03-09,126.814835,179.13327,184.285126,1200.514282,321.680115,217.796707,1535.562744,600.099976,406.381744,1228.651001,245.605133,111.224228,234.347198,529.902405,96.275497,213.660294,596.176147,282.192688,1209.369019,130.63942,84.855942,431.78067,126.241455,198.625534,201.010834,105.334221,488.929871,1003.639465,182.211548,37.673603
2011-03-10,129.378204,178.975525,182.201187,1185.362061,319.163269,214.104141,1507.260742,594.970093,405.746155,1232.096558,243.145508,109.147331,233.389526,528.5672,95.96656,211.38443,590.291443,281.644043,1212.234497,132.760269,85.072411,427.675293,124.186607,199.653671,201.322067,104.294189,476.280273,988.433533,183.464981,37.051971
2011-03-11,126.959938,180.983246,179.365952,1163.268311,312.532196,211.888626,1505.174805,589.437988,401.987457,1227.529541,244.155731,108.421097,230.324921,522.917542,96.107147,207.921143,585.375549,276.706635,1196.569214,135.604218,84.855942,430.781494,123.316254,201.136154,200.231918,103.488716,464.469055,959.849976,181.564636,36.396183
2011-03-14,129.184753,180.940216,182.95256,1170.844482,311.273712,214.264709,1513.471069,598.493835,407.699158,1226.80835,243.760422,109.642136,234.490891,530.587341,97.257057,210.765961,592.759338,279.386322,1202.825928,135.411865,85.505371,442.098389,124.685341,203.646729,202.221664,103.402702,479.672607,978.043762,184.253433,37.017815
2011-03-15,126.42791,181.331009,181.61998,1153.998901,304.1586,216.897644,1466.443115,590.865723,402.715179,1218.475464,241.125183,107.23204,234.443008,518.680725,95.433685,205.892624,578.902466,271.916901,1160.081055,130.784042,84.552902,450.200531,122.927818,204.196701,197.810318,99.672615,473.64679,971.934326,178.451263,36.27322
2011-03-16,127.250099,182.711304,186.794357,1161.490479,310.208893,220.461761,1490.952759,590.375,402.558594,1215.831177,238.358154,110.4767,237.363968,519.673706,96.078522,209.578568,585.337158,278.268066,1168.773438,131.145584,85.505371,453.806274,126.735359,209.767868,201.140213,102.15152,478.395203,994.854736,180.088821,38.069805
2011-03-17,129.233109,184.765549,183.257355,1152.729248,308.127533,219.594849,1446.532349,568.649658,403.074493,1209.621704,237.875076,108.959129,234.921829,510.385895,94.423523,211.681274,578.428406,276.263489,1116.858765,131.434845,84.985825,448.093506,125.548492,208.118057,197.688782,100.196548,474.644379,980.629395,179.462112,37.994659
2011-03-18,129.136398,181.757645,180.216537,1151.671265,307.740387,221.232422,1417.234619,554.017517,396.727081,1181.137939,235.854675,108.022766,232.719162,503.589966,94.170959,208.935364,575.675232,267.106079,1106.399414,130.084839,84.596191,431.454865,124.232162,207.878937,193.398956,98.147728,475.881561,965.334534,177.642639,37.46867
2011-03-21,127.250099,180.954559,181.187607,1148.792969,307.207977,222.291992,1429.892334,559.103027,396.938965,1148.767944,233.570786,108.270187,234.203583,500.267944,94.226524,207.822174,571.992859,270.819702,1080.65686,130.181,84.466309,429.456451,123.850929,212.326324,194.160385,98.358864,480.031128,956.014648,175.317734,37.448174
2011-03-22,127.346855,180.097702,183.555038,1152.729248,315.43631,231.025711,1450.372314,568.471313,396.423096,1154.977661,234.361374,107.974228,234.969727,503.906281,95.265327,208.514847,577.080444,275.314056,1119.342163,130.735626,84.24984,434.21344,125.685181,215.243393,196.521683,100.392044,482.186218,953.339294,175.499664,38.213261
2011-03-23,127.105034,181.890274,186.191849,1150.443848,319.840851,227.044189,1472.795898,571.103271,398.790741,1162.98999,236.820999,112.031563,243.205887,512.500366,96.443863,213.882919,581.88269,272.50769,1122.971802,131.386429,84.379723,439.926239,126.919991,218.184418,196.651062,100.149635,486.81485,949.014038,176.429626,39.06715
2011-03-24,128.169067,179.91127,186.631287,1145.576294,322.260986,229.966095,1460.991699,574.181274,403.783844,1182.379883,236.11821,113.301117,246.414139,514.434937,97.004517,220.21579,588.070557,280.356903,1116.237793,131.337936,84.769371,438.818451,127.159752,217.323639,199.903198,102.30011,487.413788,975.189392,177.763916,40.084988
2011-03-25,133.102371,181.047775,193.613144,1168.728394,328.262878,229.548676,1469.192993,591.445618,416.736603,1194.238037,238.050735,117.390404,242.200302,541.330261,99.47438,224.248062,606.787903,283.901733,1128.846436,132.881027,84.985825,445.74762,129.929108,218.973465,204.453537,105.944176,489.687958,997.262878,184.314072,40.795422
2011-03-28,133.054016,181.399094,196.29245,1184.515625,336.684845,225.181854,1469.145508,595.148376,422.172028,1202.610962,241.784027,118.305443,253.022247,537.487305,100.287582,223.382233,622.314819,285.758545,1147.950195,134.591827,85.765114,444.596405,131.744186,211.70462,211.104645,108.673325,489.568176,999.93811,186.396378,40.986694
2011-03-29,131.89325,180.563766,201.672363,1191.583862,348.010925,221.746109,1510.626587,609.200378,425.000244,1238.986938,243.365173,118.294769,255.703766,543.051208,100.568741,225.658112,625.978333,289.619843,1183.722168,136.471924,86.241348,444.270599,132.768005,211.537247,214.374268,110.800346,489.608337,1016.036072,187.427429,42.06601
2011-03-30,132.038315,181.678757,201.970108,1200.853027,347.76886,219.755371,1550.733154,622.628296,430.74884,1243.473999,243.892212,119.155365,265.472229,542.725342,99.726936,226.944458,628.958618,299.642426,1218.491089,136.086517,87.366997,448.723511,137.112625,212.565399,215.732803,112.4347,491.922791,1026.827148,191.187683,43.746468
2011-03-31,131.989944,181.191208,198.985992,1235.729492,346.074799,222.902069,1553.577515,623.564941,431.688538,1271.196655,249.997177,119.747253,252.543365,554.127747,101.831459,226.02919,627.64917,294.810486,1206.93335,139.846588,88.146278,455.196472,132.732025,211.274246,215.810593,108.774986,495.194427,1054.608154,193.391296,42.339256
2011-04-01,136.149414,180.578094,199.751465,1235.475342,343.993561,223.062607,1533.713867,630.256775,429.975037,1284.096436,249.514053,118.665878,254.362991,550.951721,102.532692,223.085388,626.776184,299.663544,1217.24939,141.172058,90.657318,449.766113,130.411057,212.924057,215.014191,110.409348,499.304626,1052.066406,192.400681,42.762783
2011-04-04,142.968994,181.320221,203.02623,1233.90918,348.156128,228.328522,1546.987671,629.453857,441.914429,1296.63562,245.473373,120.452171,260.635834,562.191345,103.711227,228.379272,641.619629,313.906067,1242.418701,143.534378,91.653069,456.087067,132.465866,215.195587,216.98645,110.589203,502.616608,1080.472168,194.301056,42.913067
2011-04-05,151.384567,183.837067,202.345795,1221.296387,348.446503,230.415604,1554.241333,622.985046,440.652313,1318.148682,241.915787,119.451317,260.348572,561.446167,103.318108,225.856033,633.001709,309.221893,1254.167847,142.738998,90.873787,453.958282,133.978851,214.358704,221.406525,111.081863,506.207428,1105.354614,194.139343,42.605667
2011-04-06,148.627731,182.668274,202.600937,1227.89917,341.960632,235.232025,1557.844238,622.182068,438.100403,1347.474121,242.662476,118.429138,258.912048,559.922485,102.644646,223.332748,628.464966,306.352264,1236.639648,143.702881,90.960396,453.480438,134.117905,212.278473,224.036224,110.948914,505.32959,1091.48645,188.458466,43.575687
2011-04-07,150.949295,182.926422,205.19519,1217.740967,345.106781,230.70459,1548.836914,636.546692,433.89035,1357.809937,242.48674,118.622688,262.455444,555.958923,102.420731,220.364227,632.926575,309.074158,1221.786499,140.690445,90.743896,451.873108,134.671753,211.298157,223.439117,111.277374,508.801514,1069.680786,190.74295,45.119522
2011-04-08,149.35321,183.611176,205.677231,1196.832275,350.47937,228.360672,1546.466431,632.71051,433.383606,1332.85144,242.750259,118.159859,259.965515,552.449341,103.318108,218.286255,636.152771,307.111877,1198.002075,139.051224,90.830513,444.965637,133.264313,211.082947,217.099197,110.784721,502.536987,1065.66748,188.195663,43.705471
2011-04-11,141.566376,184.084412,200.190979,1166.315796,350.237396,229.548676,1529.921387,615.713745,423.093262,1313.30127,240.246765,118.235619,262.694916,554.598267,103.79541,218.904739,631.502441,299.642426,1182.384888,136.520355,90.13781,437.536896,133.269104,215.31514,210.922821,107.609825,498.82547,1051.219482,185.971848,43.739635
2011-04-13,142.775497,187.432938,204.054001,1182.780151,355.464813,227.429474,1547.793701,639.8479,437.050201,1390.219604,246.74704,121.39386,268.297394,565.983032,106.57338,225.336533,652.079407,307.407257,1220.401611,139.002762,91.133553,443.857849,135.201675,213.760941,216.208374,109.314552,507.564423,1078.197754,191.430298,45.549877
2011-04-15,141.276169,187.870407,202.345795,1200.04895,360.256592,228.906509,1564.433838,629.676697,434.866882,1466.937866,242.223175,118.514954,267.866486,511.678741,107.415192,223.382233,655.91394,305.550446,1202.014038,137.845795,90.917076,442.424225,134.429596,210.317795,213.639038,107.45343,503.055511,1061.787842,181.787033,45.105858
2011-04-18,145.097046,184.715393,197.731384,1213.169922,356.045624,226.209351,1559.64563,618.925659,426.667755,1493.298462,246.219986,116.459991,263.03006,497.366516,106.601166,222.565903,637.633972,304.495422,1204.35437,138.761978,90.354256,438.840179,132.015106,207.735458,208.968048,105.334221,488.371246,1025.355957,180.028183,43.930901
2011-04-19,142.146759,184.148956,199.971222,1226.036621,363.789917,224.796539,1539.639648,620.21936,432.628174,1423.951538,243.27739,117.320564,264.035706,494.199371,105.479034,218.830505,647.979248,306.499939,1194.515747,139.436584,89.531685,439.361481,131.32457,211.22641,208.163742,106.170967,487.532806,1038.867188,182.110443,44.197311
2011-04-20,143.017319,184.134628,205.259003,1247.792114,368.291412,235.26413,1589.085571,636.635925,436.967346,1454.604492,249.514053,119.591576,267.243958,497.417847,106.966507,227.068176,647.713562,321.987396,1209.178101,142.353561,90.224388,445.59552,134.033981,213.115341,216.475906,108.649864,498.786163,1086.982666,187.568954,45.160507
2011-04-21,142.243469,185.471863,205.492905,1238.818848,364.564423,232.759583,1569.790771,653.008057,442.900146,1489.71936,253.686554,120.2314,263.173737,498.059479,106.685349,227.241333,646.878113,323.316742,1248.054443,146.643661,90.397568,451.786163,137.165375,213.187073,215.178543,109.338036,501.778046,1062.769043,187.285919,43.35709
2011-04-25,141.904907,190.745651,195.229248,1247.918823,363.451141,234.011902,1566.946411,652.428162,440.274628,1480.502686,253.774384,119.785126,264.083588,503.691864,106.713974,231.966248,653.559692,323.949738,1267.110596,145.896744,90.614044,438.383972,139.994659,212.971893,215.014191,108.415276,500.461334,1068.164673,188.296722,43.596184
2011-04-26,140.453949,190.73851,192.117554,1255.156372,369.453003,233.626526,1593.731323,644.576782,434.829987,1477.416626,249.865479,120.640388,258.864105,503.058441,107.555771,229.121414,650.161804,319.159973,1242.848633,146.426788,90.743896,434.7565,140.711563,213.928329,218.240967,107.891327,499.504028,1059.870239,187.60939,43.316105
